Source,Target,Type,Id,Label,timeset,Weight
PDT,PDT,Directed,0,,,0.385855
PDT,PV,Directed,1,,,0.195677
PDT,PC DO B,Directed,2,,,0.182309
PDT,PSOL,Directed,3,,,0.048824
PDT,MDB,Directed,4,,,0.416098
PDT,PCB,Directed,5,,,0.003034
PDT,PHS,Directed,6,,,0.117747
PDT,PP,Directed,7,,,0.297971
PDT,PPS,Directed,8,,,0.138889
PDT,PT,Directed,9,,,0.333902
PDT,PSL,Directed,10,,,0.109405
PDT,AVANTE,Directed,11,,,0.087031
PDT,PSB,Directed,12,,,0.274934
PDT,PRB,Directed,13,,,0.135286
PDT,PRP,Directed,14,,,0.073948
PDT,DC,Directed,15,,,0.078878
PDT,DEM,Directed,16,,,0.197857
PDT,PTB,Directed,17,,,0.251612
PDT,PODE,Directed,18,,,0.093098
PDT,PSD,Directed,19,,,0.342814
PDT,PRTB,Directed,20,,,0.060485
PDT,PMN,Directed,21,,,0.095184
PDT,PTC,Directed,22,,,0.083807
PDT,PPL,Directed,23,,,0.030243
PDT,PR,Directed,24,,,0.174725
PDT,PSC,Directed,25,,,0.148085
PDT,PSDB,Directed,26,,,0.287637
PDT,PSTU,Directed,27,,,0.000948
PV,PDT,Directed,28,,,0.130167
PV,PV,Directed,29,,,0.18667
PV,PC DO B,Directed,30,,,0.07044
PV,PSOL,Directed,31,,,0.022848
PV,MDB,Directed,32,,,0.182783
PV,PCB,Directed,33,,,0.001706
PV,PHS,Directed,34,,,0.063993
PV,PRP,Directed,35,,,0.049488
PV,PP,Directed,36,,,0.122393
PV,PPS,Directed,37,,,0.088832
PV,PT,Directed,38,,,0.109594
PV,PSTU,Directed,39,,,0.00019
PV,AVANTE,Directed,40,,,0.044274
PV,PSB,Directed,41,,,0.142397
PV,PRB,Directed,42,,,0.083902
PV,PTB,Directed,43,,,0.099071
PV,DC,Directed,44,,,0.055271
PV,DEM,Directed,45,,,0.103906
PV,PODE,Directed,46,,,0.044653
PV,PSD,Directed,47,,,0.199279
PV,PRTB,Directed,48,,,0.045791
PV,PMN,Directed,49,,,0.042188
PV,PTC,Directed,50,,,0.041809
PV,PPL,Directed,51,,,0.021805
PV,PR,Directed,52,,,0.103527
PV,PSC,Directed,53,,,0.093098
PV,PSDB,Directed,54,,,0.163538
PV,PSL,Directed,55,,,0.069207
PATRI,PR,Directed,56,,,0.000095
PATRI,PT,Directed,57,,,0.000095
PC DO B,PDT,Directed,58,,,0.105612
PC DO B,PV,Directed,59,,,0.06058
PC DO B,PC DO B,Directed,60,,,0.176811
PC DO B,PSOL,Directed,61,,,0.022753
PC DO B,MDB,Directed,62,,,0.108267
PC DO B,PCB,Directed,63,,,0.004835
PC DO B,PHS,Directed,64,,,0.038775
PC DO B,PRP,Directed,65,,,0.024649
PC DO B,PP,Directed,66,,,0.079826
PC DO B,PT,Directed,67,,,0.12846
PC DO B,PSTU,Directed,68,,,0.000758
PC DO B,AVANTE,Directed,69,,,0.029484
PC DO B,PSB,Directed,70,,,0.082196
PC DO B,PRB,Directed,71,,,0.044748
