Source,Target,Type,Id,Label,timeset,Weight
PDT,PDT,Directed,0,,,0.386711
PDT,PV,Directed,1,,,0.086379
PDT,PATRI,Directed,2,,,0.190698
PDT,PC DO B,Directed,3,,,0.249834
PDT,PSOL,Directed,4,,,0.219269
PDT,MDB,Directed,5,,,0.502326
PDT,PCB,Directed,6,,,0.007973
PDT,PHS,Directed,7,,,0.082392
PDT,PROS,Directed,8,,,0.288372
PDT,PP,Directed,9,,,0.201993
PDT,PPS,Directed,10,,,0.067774
PDT,PTB,Directed,11,,,0.209967
PDT,PSL,Directed,12,,,0.048505
PDT,PSB,Directed,13,,,0.16412
PDT,PSD,Directed,14,,,0.175415
PDT,PRB,Directed,15,,,0.105648
PDT,PRP,Directed,16,,,0.066445
PDT,PT,Directed,17,,,0.119601
PDT,DC,Directed,18,,,0.04186
PDT,DEM,Directed,19,,,0.064452
PDT,PCO,Directed,20,,,0.002658
PDT,PMB,Directed,21,,,0.000664
PDT,SD,Directed,22,,,0.678405
PDT,PODE,Directed,23,,,0.060465
PDT,PR,Directed,24,,,0.121595
PDT,PRTB,Directed,25,,,0.064452
PDT,PMN,Directed,26,,,0.043189
PDT,PTC,Directed,27,,,0.07309
PDT,PPL,Directed,28,,,0.043854
PDT,AVANTE,Directed,29,,,0.081063
PDT,REDE,Directed,30,,,0.000664
PDT,PSC,Directed,31,,,0.093023
PDT,PSDB,Directed,32,,,0.212625
PDT,PSTU,Directed,33,,,0.00598
PV,PDT,Directed,34,,,0.071761
PV,PV,Directed,35,,,0.171429
PV,PATRI,Directed,36,,,0.12093
PV,PC DO B,Directed,37,,,0.106312
PV,PSOL,Directed,38,,,0.084385
PV,MDB,Directed,39,,,0.14485
PV,PCB,Directed,40,,,0.003987
PV,PHS,Directed,41,,,0.06113
PV,PRP,Directed,42,,,0.031894
PV,PP,Directed,43,,,0.063123
PV,PTB,Directed,44,,,0.09701
PV,PSTU,Directed,45,,,0.002658
PV,PSB,Directed,46,,,0.122924
PV,PROS,Directed,47,,,0.140864
PV,PSD,Directed,48,,,0.077741
PV,PRB,Directed,49,,,0.066445
PV,PT,Directed,50,,,0.040532
PV,DC,Directed,51,,,0.031229
PV,DEM,Directed,52,,,0.022591
PV,PCO,Directed,53,,,0.001993
PV,SD,Directed,54,,,0.146179
PV,PODE,Directed,55,,,0.021927
PV,PR,Directed,56,,,0.04186
PV,PPS,Directed,57,,,0.042525
PV,PRTB,Directed,58,,,0.01794
PV,PMN,Directed,59,,,0.025249
PV,PTC,Directed,60,,,0.02392
PV,PPL,Directed,61,,,0.038538
PV,AVANTE,Directed,62,,,0.039867
PV,PSC,Directed,63,,,0.068439
PV,PSDB,Directed,64,,,0.122259
PV,PSL,Directed,65,,,0.030565
PATRI,PDT,Directed,66,,,0.003322
PATRI,PV,Directed,67,,,0.004651
PATRI,PATRI,Directed,68,,,0.075083
PATRI,PC DO B,Directed,69,,,0.001329
PATRI,PSOL,Directed,70,,,0.001329
PATRI,MDB,Directed,71,,,0.005316
PATRI,PHS,Directed,72,,,0.010631
PATRI,PP,Directed,73,,,0.000664
PATRI,PROS,Directed,74,,,0.00598
PATRI,PSB,Directed,75,,,0.001993
PATRI,PSD,Directed,76,,,0.000664
PATRI,PRB,Directed,77,,,0.001993
PATRI,PRP,Directed,78,,,0.000664
PATRI,DC,Directed,79,,,0.005316
PATRI,DEM,Directed,80,,,0.000664
PATRI,SD,Directed,81,,,0.015947
PATRI,PODE,Directed,82,,,0.002658
PATRI,PR,Directed,83,,,0.002658
PATRI,PPS,Directed,84,,,0.001993
PATRI,PRTB,Directed,85,,,0.001993
PATRI,PPL,Directed,86,,,0.006645
PATRI,AVANTE,Directed,87,,,0.003987
PATRI,PSC,Directed,88,,,0.001329
PATRI,PSDB,Directed,89,,,0.003987
PC DO B,PDT,Directed,90,,,0.075748
PC DO B,PV,Directed,91,,,0.053156
PC DO B,PATRI,Directed,92,,,0.091694
PC DO B,PC DO B,Directed,93,,,0.458472
PC DO B,PSOL,Directed,94,,,0.122924
PC DO B,MDB,Directed,95,,,0.10897
PC DO B,PCB,Directed,96,,,0.021262
PC DO B,PHS,Directed,97,,,0.035216
PC DO B,PRP,Directed,98,,,0.026578
PC DO B,PP,Directed,99,,,0.033887
PC DO B,PT,Directed,100,,,0.049169
PC DO B,PSTU,Directed,101,,,0.00598
PC DO B,AVANTE,Directed,102,,,0.031229
PC DO B,PSB,Directed,103,,,0.063123
PC DO B,PROS,Directed,104,,,0.091694
PC DO B,PRB,Directed,105,,,0.047841
PC DO B,PTB,Directed,106,,,0.065116
PC DO B,PSD,Directed,107,,,0.049169
PC DO B,DEM,Directed,108,,,0.021262
PC DO B,PCO,Directed,109,,,0.002658
PC DO B,DC,Directed,110,,,0.028571
PC DO B,SD,Directed,111,,,0.106312
PC DO B,PODE,Directed,112,,,0.019269
PC DO B,PPS,Directed,113,,,0.013953
PC DO B,PRTB,Directed,114,,,0.01794
PC DO B,PMN,Directed,115,,,0.015282
PC DO B,PTC,Directed,116,,,0.031229
PC DO B,PPL,Directed,117,,,0.022591
PC DO B,PR,Directed,118,,,0.033887
PC DO B,PSC,Directed,119,,,0.025249
PC DO B,PSDB,Directed,120,,,0.055814
PC DO B,PSL,Directed,121,,,0.019934
PSOL,PDT,Directed,122,,,0.0299
PSOL,PV,Directed,123,,,0.014618
PSOL,PATRI,Directed,124,,,0.031894
PSOL,PC DO B,Directed,125,,,0.044518
PSOL,PSOL,Directed,126,,,0.900997
PSOL,MDB,Directed,127,,,0.036545
PSOL,PPS,Directed,128,,,0.021262
PSOL,PHS,Directed,129,,,0.015947
PSOL,PRP,Directed,130,,,0.012625
PSOL,PP,Directed,131,,,0.015282
PSOL,SD,Directed,132,,,0.039867
PSOL,PMN,Directed,133,,,0.004651
PSOL,PSL,Directed,134,,,0.012625
PSOL,AVANTE,Directed,135,,,0.007973
PSOL,PSB,Directed,136,,,0.042525
PSOL,PROS,Directed,137,,,0.0299
PSOL,PRB,Directed,138,,,0.019934
PSOL,PT,Directed,139,,,0.018605
PSOL,DC,Directed,140,,,0.007973
PSOL,DEM,Directed,141,,,0.00598
PSOL,PCO,Directed,142,,,0.002658
PSOL,PTB,Directed,143,,,0.012625
PSOL,PODE,Directed,144,,,0.009302
PSOL,PSD,Directed,145,,,0.019269
PSOL,PRTB,Directed,146,,,0.013289
PSOL,PCB,Directed,147,,,0.005316
PSOL,PTC,Directed,148,,,0.008638
PSOL,PPL,Directed,149,,,0.021927
PSOL,PR,Directed,150,,,0.014618
PSOL,PSC,Directed,151,,,0.027907
PSOL,PSDB,Directed,152,,,0.025249
PSOL,PSTU,Directed,153,,,0.013289
MDB,PDT,Directed,154,,,0.352824
MDB,PV,Directed,155,,,0.12093
MDB,PATRI,Directed,156,,,0.244518
MDB,PC DO B,Directed,157,,,0.317608
MDB,PSOL,Directed,158,,,0.245847
MDB,MDB,Directed,159,,,1
MDB,PCB,Directed,160,,,0.005316
MDB,PHS,Directed,161,,,0.128904
MDB,PRP,Directed,162,,,0.072425
MDB,PROS,Directed,163,,,0.377409
MDB,PP,Directed,164,,,0.306977
MDB,PMN,Directed,165,,,0.069767
MDB,PSL,Directed,166,,,0.086379
MDB,AVANTE,Directed,167,,,0.129568
MDB,PTB,Directed,168,,,0.296346
MDB,PSB,Directed,169,,,0.257807
MDB,PSD,Directed,170,,,0.286379
MDB,PRB,Directed,171,,,0.155482
MDB,PT,Directed,172,,,0.190698
MDB,DC,Directed,173,,,0.092359
MDB,DEM,Directed,174,,,0.115615
MDB,PCO,Directed,175,,,0.004651
MDB,SD,Directed,176,,,0.523588
MDB,PODE,Directed,177,,,0.058472
MDB,PPS,Directed,178,,,0.106312
MDB,PRTB,Directed,179,,,0.069767
MDB,PTC,Directed,180,,,0.110299
MDB,PPL,Directed,181,,,0.070432
MDB,PR,Directed,182,,,0.216611
MDB,PSC,Directed,183,,,0.135548
MDB,PSDB,Directed,184,,,0.32691
MDB,PSTU,Directed,185,,,0.006645
PCB,PDT,Directed,186,,,0.004651
PCB,PV,Directed,187,,,0.001993
PCB,PATRI,Directed,188,,,0.003987
PCB,PC DO B,Directed,189,,,0.007309
